Episode,Text,Start,End
6,letter we think of as 'e' to represent the,627179.0,629159.0
6,'eh' /e/ sound and so on. And this doesn't,629160.0,631979.0
6,"make sense for English, but it does make",631980.0,633808.0
6,sense when you look at a whole bunch of,633809.0,635758.0
6,"other languages like Spanish and Italian,",635759.0,637708.0
6,and the way the Roman alphabet has been,637709.0,639898.0
6,used for non European languages,639899.0,642719.0
6,generally falls along these principles,642720.0,644789.0
6,as well. So they said look even though,644790.0,647849.0
6,we're English speakers we're going to,647850.0,649138.0
6,not do the English things L: okay so they,649139.0,650729.0
6,really did go with this kind of,650730.0,651719.0
6,international general preference GL yeah I,651720.0,653909.0
6,"mean they're still eurocentric, they're",653910.0,655498.0
6,still starting with European languages,655499.0,656909.0
6,"and kind of working their way outwards,",656910.0,658258.0
6,but they were at least not,658259.0,660088.0
6,"completely anglo-centric, which is",660089.0,662308.0
6,"helpful here, because English does some",662309.0,663539.0
6,weird stuff with its sounds L: yeah so we only,663540.0,665188.0
6,"have 26 letters in the English alphabet,",665189.0,667588.0
6,a few more if we kind of pull everything,667589.0,669688.0
6,"that we have across European languages,",669689.0,672088.0
6,and there are so many more sounds that,672089.0,674338.0
6,"the world's languages can make, so once",674339.0,676469.0
6,we've run out of kind of standard,676470.0,677818.0
6,letters where do we go from there? G: so,677819.0,679409.0
6,where we are from there is often Greek,679410.0,682048.0
6,letters or latinised looking versions,682049.0,684118.0
6,of Greek letters because those were,684119.0,685409.0
6,familiar to these creators. Another thing,685410.0,687568.0
6,that they did was they would rotate,687569.0,689578.0
6,letters. and this was partly because the,689579.0,692128.0
6,shapes are still familiar if you do that,692129.0,693599.0
6,and partly because this is the 1800s and,693600.0,695969.0
6,people were typing with metal bits of,695970.0,698398.0
6,"type, and so",698399.0,699419.0
6,if you just make a lowercase 'e' and turn,699420.0,701939.0
6,it upside down you can just take your,701940.0,703589.0
6,new character and flip it and rotate it,703590.0,705779.0
6,and then you can print this and you,705780.0,707099.0
6,don't have to cast a new metal type,707100.0,709679.0
6,bit L: I have a really nice example from,709680.0,711689.0
6,"Australia, so I was at a workshop the",711690.0,713279.0
6,other day and a colleague was showing me,713280.0,714899.0
6,"a booklet of Kamilaroi, so it's a",714900.0,717509.0
6,language from the New England area of,717510.0,719489.0
6,"New South Wales in Australia, and William",719490.0,722249.0
6,Ridley was working on this language in,722250.0,723929.0
6,1856 so this is even before the IPA was,723930.0,727559.0
6,codified and so these languages have,727560.0,731639.0
6,a sound like an English sound but you,731640.0,733649.0
6,may not notice it in English because,733650.0,735269.0
6,it's a sound at the end of words like,735270.0,737099.0
6,"'sing' or 'bring', that /ŋ/ sound, but that",737100.0,740129.0
6,sound can occur anywhere so you can have,740130.0,741719.0
6,it at the start of the word as well as,741720.0,743369.0
6,at the end. So this /ŋ/ sound now has a,743370.0,746789.0
6,symbol in the IPA that looks like an 'n',746790.0,748979.0
6,with a little tail and it's called an 'engma',748980.0,750929.0
6,G: yeah kind of like an 'n' with a 'g' tail,750930.0,752969.0
6,"shoved on it L: yeah, and he is one of the",752970.0,755669.0
6,first people who adopted this symbol for,755670.0,758249.0
6,use in his describing languages work so,758250.0,761639.0
6,1850s before kind of 1880s and the IPA,761640.0,764729.0
6,"was established, but this symbol had",764730.0,766829.0
6,begun to be used for this /ŋ/ and it,766830.0,768479.0
6,makes sense because it's like an 'n' and a 'g',768480.0,770309.0
6,"squashed together, but when he sent it to",770310.0,772379.0
6,the typesetters for his booklet they,772380.0,775319.0
6,didn't have a /ŋ/ and so they just,775320.0,778289.0
6,turned a capital 'G' upside down which,778290.0,781529.0
6,sounds a bit crazy and it looks a bit,781530.0,783419.0
6,crazy it looks like it's just full of,783420.0,784679.0
6,"upside down 'G's, but it meant that that",784680.0,787799.0
6,was a way that they could represent this,787800.0,789029.0
6,/ŋ/ sound. Apparently he sent it to some,789030.0,790979.0
6,other journal in Europe and they just,790980.0,792539.0
6,"turned it all into a 'z' G: wow, a 'z'!",792540.0,794699.0
6,L: yeeeah G: wow that's really bad! yeah so I,794700.0,797849.0
6,guess that's why it's good that another,797850.0,800279.0
6,principle the IPA was the look of the,800280.0,802379.0
6,new letters should suggest the sound,802380.0,804269.0
6,"they represent, so once you've learned",804270.0,806189.0
6,the kind of basic ones and if you see a,806190.0,807809.0
6,couple languages and you have a sense of,807810.0,809099.0
6,what's used in other languages then you,809100.0,810779.0
6,can often guess fairly accurately what,810780.0,813149.0
6,"an IPA letter is going to be like, so",813150.0,814979.0
6,it's better to have a symbol for /ŋ/' that,814980.0,816749.0
6,looks like an 'n' and a 'g' shoved,816750.0,818999.0
6,together because that's how it's often,819000.0,820769.0
6,"written in different languages, a bit like an",820770.0,822329.0
6,"'n' sound, a bit like a 'g' sound. And one of",822330.0,824189.0
6,their principles was that diacritics,824190.0,825839.0
6,should be avoided where possible so,825840.0,827879.0
6,adding extra little like accent marks or,827880.0,830609.0
6,other types of small bits on top of,830610.0,832769.0
6,letters,832770.0,833189.0
6,was something that they tried to avoid,833190.0,834539.0
6,"for their basic sounds, and that was",834540.0,836369.0
6,supposed to be if there's a modified,836370.0,837719.0
6,"version of a sound, but not for like",837720.0,839459.0
6,basic sounds in general. So in the,839460.0,840869.0
6,current IPA you still get these rotated letters,840870.0,842609.0
6,which must make the IPA very difficult,842610.0,843959.0
6,"for people who are dyslexic, you get small",843960.0,845489.0
6,"capitals, you get Greek stuff like the",845490.0,847859.0
6,"Greek letter theta is used for the 'th' /θ/ sound,",847860.0,850739.0
6,and the runic and ultimately Icelandic,850740.0,854519.0
6,sound /ð/ so the symbol that looks like,854520.0,857159.0
6,an 'o' with kind of a cross above it that,857160.0,860039.0
6,is from Icelandic that used to be in,860040.0,862739.0
6,"English before the Normans came, that got",862740.0,864719.0
6,"borrowed back in, so borrowing from other",864720.0,866399.0
6,established systems because then you,866400.0,867959.0
6,could just go to Iceland and grab some,867960.0,869369.0
6,"of their metal type bits, I don't know, or",869370.0,871139.0
6,go to Greece and get some from them L: it's,871140.0,872789.0
6,something that was a problem with the,872790.0,873929.0
6,original metal type but it's also been a,873930.0,876869.0
6,problem for a long time with modern,876870.0,878639.0
6,software. So for a long time computers,878640.0,881039.0
6,didn't really have fonts that expanded,881040.0,883019.0
6,beyond the kind of really basic font set,883020.0,885629.0
6,of like English and French and some,885630.0,887849.0
6,diacritics and some special things and,887850.0,889679.0
6,so you have some older software and if,889680.0,892709.0
6,you look at older digital documents you,892710.0,894659.0
6,have you know people using capital 'A' for,894660.0,897389.0
6,"particular vowel sounds, vowel characters",897390.0,900089.0
6,in the IPA that are symbols in the IPA,900090.0,901949.0
6,that aren't in regular type or you know,901950.0,904889.0
6,schwa would be a capital 'E' for example,904890.0,907349.0
6,G: yeah you can even see this on some old,907350.0,909239.0
6,"websites, people will use a different",909240.0,911009.0
6,system that only uses the basic 26 plus,911010.0,914189.0
6,capitals to do the extra stuff or maybe,914190.0,916139.0
6,some places use like an 'at' sign @ to,916140.0,918449.0
6,"indicate a schwa, so because we've also",918450.0,921209.0
6,had a different version of this encoding,921210.0,922559.0
6,problem with technology L: so it's not,922560.0,924419.0
6,just the metal type it's also modern,924420.0,926339.0
6,computing G: it's also the byte! It's the type,926340.0,928289.0
6,and the byte! L: type and the byte have been a,928290.0,929909.0
6,"problem, it's getting better G: it's",929910.0,932099.0
6,"getting better thanks to Unicode,",932100.0,933509.0
6,thanks Unicode! So yeah so their first,933510.0,935579.0
6,version from 1887 was designed to work,935580.0,938219.0
6,"for sounds in English, French, and German",938220.0,940559.0
6,because that's what they were doing at,940560.0,942329.0
6,"the time, and it's a bit weird compared",942330.0,944999.0
6,to the modern IPA because we're used to,945000.0,947669.0
6,seeing it as a chart and they just gave a,947670.0,949949.0
6,list of symbols and keywords that stuff,949950.0,953099.0
6,"was found in in various languages, so",953100.0,955379.0
6,they'd say something like okay this 'a',955380.0,957119.0
6,symbol is going to be like the sound in,957120.0,958559.0
6,English 'father' or this symbol is going,958560.0,960719.0
6,to be like the sound in German 'Bach',960720.0,962338.0
6,and they just give the key words like,962339.0,963869.0
6,sometimes you see in the front of the,963870.0,964919.0
6,dictionary and then,964920.0,966139.0
6,"later, so they kept on working on it in",966140.0,967879.0
6,the late 1800s and then by the year 1900,967880.0,971179.0
6,"they expanded, published a version that",971180.0,973219.0
6,included Arabic and other languages,973220.0,975349.0
6,sounds were found in those and they,975350.0,976789.0
6,finally publish it as a table for the,976790.0,978979.0
6,first time L: so why would it be in it,978980.0,981169.0
6,"table, for people who aren't familiar",981170.0,982999.0
6,with the International Phonetic Alphabet?,983000.0,984709.0
6,"G: so the cool thing about the table, so our",984710.0,987889.0
6,English alphabet that you learn as,987890.0,989689.0
6,"a kid, 'ABCD' is in no particular order",989690.0,992539.0
6,"that's just the order it is, that's just",992540.0,994099.0
6,for historical reasons but the table is,994100.0,996349.0
6,ordered based on how the sounds are,996350.0,998749.0
6,produced. So sounds get produced with,998750.0,1001749.0
6,constriction in various parts of the,1001750.0,1003699.0
6,mouth and with different degrees of,1003700.0,1005589.0
6,constriction once you're in that place,1005590.0,1007269.0
6,L: so it's a nice feature based table of,1007270.0,1009879.0
6,all the kind of combination of features,1009880.0,1011799.0
6,in particular places G: yeah exactly and so,1011800.0,1014319.0
6,if you superimpose a mouth,1014320.0,1016209.0
6,"onto that table, it looks a bit weird",1016210.0,1019929.0
6,but you can kind of do it and you kind of,1019930.0,1021369.0
6,see where each of the sounds is produce a,1021370.0,1023949.0
6,little bit L: so it's the left edge of the,1023950.0,1025419.0
6,"table for people who are familiar, I",1025420.0,1027219.0
6,think i have a link somewhere to an,1027220.0,1028269.0
6,audible IPA chart so you can click,1028270.0,1030309.0
6,on the sounds and hear what they sound,1030310.0,1031749.0
6,"like, but the ones on the very left side",1031750.0,1033519.0
6,"are all produced with like just the lips,",1033520.0,1035588.0
6,"and the very front of the mouth, and then",1035589.0,1037299.0
6,the ones at the very right edge are,1037300.0,1038799.0
6,kind of all the way back at the far back,1038800.0,1040929.0
6,"of the mouth, and that's things like your",1040930.0,1042789.0
6,velar sounds like /g/ get made,1042790.0,1045759.0
6,with that soft bit there or your uvula like,1045760.0,1047919.0
6,right down in the very far back in the,1047920.0,1050199.0
6,mouth G: yeah so it goes from your lips to,1050200.0,1052269.0
6,like through your mouth along the roof of your,1052270.0,1054189.0
6,mouth and back into your throat,1054190.0,1055329.0
